gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,click_mean,submit_early,preview,click_std
F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,11.38888889,-2,2,2.812859326
F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,6.425925926,0,2,3.653145433
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,6.425925926,-3.5,4,2.670349349
F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,21.61111111,-5,3,4.585795112
M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,8.759259259,0.5,1,5.085879249
F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,17.90740741,-5.5,9,3.601696405
M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,9.907407407,-4.5,3,2.694345426
F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,13.03703704,0.5,5,5.397096292
M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,12.61111111,0,8,3.347994764
F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,22.18518519,1,,7.473594106
F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,11.38888889,-5.5,3,5.446461461
F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,0,,2,2.569272253
F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,7.740740741,4,6,3.538729733
F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,20.94444444,2,8,3.210484045
F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,12.37037037,2,3,4.508990978
F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,7.611111111,6.5,7,4.808624624
M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,8.62962963,2,4,3.273511668
F,West Midlands Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,18.18518519,1,6,4.309935586
F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,27.7037037,-2,3,4.742359053
F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,13.16666667,-3.5,2,3.394519921
M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,2.296296296,-6.5,4,2.364444568
M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,1.37037037,0,6,2.458375281
F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,4.296296296,-3.5,5,3.113071115
F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,4.962962963,-7.5,,2.446476097
F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,6.814814815,-3,1,4.991079125
M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,11.90740741,-2.5,4,5.058779316
F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,3.351851852,0,1,3.759546543
F,North Region,HE Qualification,,0-35,0,60,N,Fail,6.12962963,0,7,3.154611107
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,0,,4,2.648698652
F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,48.18518519,-7,10,3.749481614
F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,9.481481481,-2,3,3.865780095
F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,14.57407407,0.5,4,4.287085377
F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,6.518518519,0,5,2.608794042
M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,8.074074074,-2,1,7.118341698
F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,6.111111111,1,1,4.668971534
M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,20,3.5,5,9.266900636
M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Pass,24.59259259,-7,10,3.764963257
F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,12.72222222,0,5,4.059322764
M,London Region,A Level or Equivalent,10-20%,35-55,0,120,Y,Withdrawn,0,,,4.938717745
F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,16.31481481,1.5,3,5.489952786
F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,3.592592593,-3.5,1,2.125816877
M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1.722222222,-2,3,3.739037057
M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,14.81481481,-2.5,5,6.524113908
M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,16.98148148,0,10,3.428252381
M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,20.01851852,-3.5,9,6.368070341
M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,12.42592593,-1,1,4.445447695
F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,3.166666667,,1,3.885693876
F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,18.51851852,,8,3.090188268
M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1.314814815,-2,2,2.317540867
M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,16.87037037,1.5,6,3.880059599
M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,13.44444444,-0.5,6,4.314534578
F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,10.07407407,1.5,1,3.95326381
F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,8.814814815,-1.5,5,3.579564899
M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,9.648148148,0.5,7,3.385731171
M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,12.72222222,2,4,3.516843488
F,London Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,5.166666667,-4,3,3.560090552
M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,3.907407407,-8,5,1.368354328
F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,10.7037037,4.5,3,4.401227581
F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,4.074074074,4,3,2.860187698
M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,4.574074074,0,7,2.399549396
F,North Region,HE Qualification,,35-55,0,60,N,Pass,19.12962963,0,5,5.246619179
F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,4.5,-4,7,1.986146643
F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,7.925925926,-17.5,1,6.469683004
F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,28.46296296,1.5,6,5.032788863
M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,33.64814815,1,9,4.063853612
M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,4.611111111,1,5,3.17550098
M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1.759259259,-4,1,9.33974139
F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,8.611111111,1,2,4.96287784
F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,5.407407407,1,6,3.188807971
M,Ireland,HE Qualification,,35-55,0,60,N,Pass,7,0,2,4.318837025
M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,11.05555556,-1.5,5,5.213422123
M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,0,,2,2.696722274
F,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,Y,Pass,6.962962963,2,6,1.990559596
F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,21.24074074,1,4,3.940690736
F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,12.22222222,-5.5,5,5.92865957
F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,7.462962963,2,8,3.197688019
F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,7.296296296,-2,7,4.21997966
M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,4.537037037,-1.5,1,3.955212952
F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1.925925926,2.5,4,1.887100206
F,London Region,Lower Than A Level,10-20%,35-55,0,60,N,Pass,6.333333333,1.5,5,4.849863325
F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,4.685185185,-6.5,4,3.551002363
M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,5.518518519,-0.5,1,2.45823775
F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,9.796296296,-3.5,7,2.432514709
M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,13.35185185,0.5,5,3.755079035
M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,30.74074074,0.5,10,4.11395736
F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,12.77777778,-3,7,3.196785179
F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,8.018518519,0,1,3.697958347
M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,17.31481481,5.5,6,4.210845369
M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,5.240740741,-0.5,1,3.098494093
M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,3.574074074,-5,1,2.647206319
M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,3.62962963,0.5,3,2.505394876
M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,2.462962963,1.5,2,2.347626368
M,London Region,HE Qualification,20-30%,55<=,0,60,N,Pass,15.2037037,0.5,5,4.702201345
F,North Region,HE Qualification,10-20%,0-35,0,150,N,Fail,3.055555556,-19.5,2,2.647507248
F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,11.38888889,-0.5,6,3.364890779
F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,12.35185185,0,8,3.075193408
M,East Anglian Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,0.888888889,0,1,1.656283446
M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,21.42592593,0,9,2.256099008
F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,9.611111111,0,9,3.0662828
M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass,2.203703704,,4,1.654828569
M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,18.48148148,1.5,1,3.837965631
M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,7.814814815,-1.5,2,3.184947586
M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,13.7962963,2.5,9,5.969792937
F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,1.740740741,-7,3,1.710150691
F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,15.18518519,1,9,3.951920274
M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,8.444444444,-2.5,17,1.888564781
F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,3.37037037,-2,6,4.908901915
M,North Region,HE Qualification,30-40%,35-55,0,60,N,Pass,3.296296296,0,4,2.765857907
F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,36.37037037,0,20,3.452555597
F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,7.259259259,0.5,13,2.164156088
M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,15.33333333,-2.5,24,3.22834407
F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,9.666666667,-7,12,4.059716626
F,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,6.185185185,-3.5,2,3.733229301
M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,8.259259259,1,3,3.104758505
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,0.055555556,37.5,,0
F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,25.2037037,0,8,2.973112768
M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,6.185185185,-1,4,3.454297795
M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,9.759259259,-1,5,4.177548447
F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,,1,2.528343187
M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,5.833333333,0.5,4,2.998446479
M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,14.81481481,-0.5,3,3.108294891
M,South East Region,Lower Than A Level,10-20%,35-55,0,60,N,Withdrawn,9.37037037,-21,2,6.205399144
M,South Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass,9.296296296,11.5,5,3.630308792
M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,6.407407407,-9.5,4,3.181720761
F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,11.81481481,0,12,2.755380187
F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,29.75925926,1,11,3.689846397
M,London Region,HE Qualification,80-90%,55<=,0,60,N,Pass,7.407407407,0.5,8,3.838742816
F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,20.48148148,0,6,3.282813105
F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,10.64814815,-1,9,4.855634504
F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,25.03703704,-1.5,5,4.436010708
F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,10.74074074,0,,3.752521175
F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,9.092592593,0,7,2.041271017
M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,18.40740741,1,4,4.098221514
M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn,4.444444444,37.5,1,2.053392833
F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,13.33333333,1.5,10,3.938124054
F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,7.537037037,-2,8,3.00921311
M,South East Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,0.888888889,1.5,4,2.570756933
M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1.037037037,0.5,1,1.647673159
F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,21.03703704,1,6,4.467214102
M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,3.62962963,-6,6,2.561505569
F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,Pass,0.87037037,-3.5,2,2.624669291
M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,11.31481481,3.5,14,3.503001745
M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,2.092592593,0.5,3,2.738213654
M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,Pass,4.555555556,1,1,3.30450239
M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,0,,6,2.745129754
M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,Y,Pass,3.759259259,1,4,1.75243454
M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass,3.833333333,-7,3,2.15390997
F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Y,Pass,7.259259259,-3.5,7,2.136190964
F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,13.94444444,2.5,11,3.225471639
M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1.944444444,0,1,2.365762967
F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1.759259259,-7.5,6,3.105434703
F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0,,6,2.865474585
F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass,8.555555556,-1,5,3.487126098
F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,44.85185185,1,12,5.218292422
M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,2.314814815,37.5,7,1.90679114
F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,11.12962963,1.5,1,3.998831864
F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,,9,5.29596214
M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Pass,14.61111111,0,11,3.461776254
M,North Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,4.722222222,1,3,5.195184615
F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass,15.09259259,0.5,17,4.627484073
F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,9.12962963,2,5,6.983905641
M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,19.77777778,1.5,13,2.509073731
F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,N,Withdrawn,0,,22,3.549868126
M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass,7,-16,10,3.748382523
M,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,60,N,Fail,1.703703704,-6.5,5,2.573773164
M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,22.72222222,0,5,3.100558216
M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,11.12962963,0.5,5,2.922424971
M,East Midlands Region,HE Qualification,10-20%,35-55,0,60,N,Pass,13.14814815,-9,,5.39402836
M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,5.685185185,0,2,3.67036301
M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,2.518518519,6.5,11,4.222280862
M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,27.85185185,0,17,4.533756575
M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,Pass,14.75925926,-3,3,6.238269708
M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,7.277777778,1,1,4.643560302
F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,18.7037037,1,11,4.384100335
M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,N,Pass,5.814814815,-3,11,2.611737607
M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1.148148148,-8.5,4,1.241209694
M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,11.87037037,1.5,10,2.446429894
F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,3.055555556,0.5,2,2.479810515
F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,3.314814815,1.5,10,2.415772015
F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,17.64814815,0.5,14,5.734993481
F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,5.833333333,0,2,2.845063219
M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,9.814814815,-2.5,11,3.306564049
M,South West Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,25.85185185,1.5,17,4.655721064
M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,10.83333333,0,5,3.678488318
M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,21.64814815,0.5,6,4.544247434
M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,9.87037037,1.5,7,3.124771943
M,North Region,Lower Than A Level,,35-55,0,60,N,Pass,8.740740741,-1.5,9,4.109466127
F,South Region,A Level or Equivalent,30-40%,0-35,0,240,N,Pass,2.685185185,-7.5,8,1.281690772
M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,9.685185185,1,13,3.137972345
M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,3.5,-5,2,5.055143748
F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,18.48148148,0.5,17,3.39590755
F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,3.62962963,1.5,7,2.244219595
F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,5.240740741,0.5,3,2.651242721
F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,0.037037037,37.5,1,0
F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,7.703703704,-6,5,2.947302301
F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,17.01851852,1,17,3.684332881
M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,11.7962963,0,3,4.954755293
F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass,10.83333333,2,9,3.071689191
M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,17.85185185,0,5,4.769857788
M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,15.98148148,10.5,17,3.972704274
M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,6.740740741,1.5,13,2.958344286
F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,33.55555556,-4,11,5.927354314
M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,2.351851852,0,1,2.615854151
M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,10.92592593,-5,11,2.527445529
F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,52.68518519,1,23,5.510995716
M,North Western Region,A Level or Equivalent,10-20%,35-55,0,60,Y,Pass,8.833333333,-17,7,3.281488422
M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,13.77777778,-19,5,4.683676049
M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,4.333333333,-3.5,9,2.259614826
M,South Region,HE Qualification,70-80%,55<=,0,60,N,Pass,1.518518519,-7.5,4,1.956442686
M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,9.333333333,1,20,2.825042375
M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Fail,11.27777778,0.5,2,6.503319495
F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,10.48148148,0.5,8,2.796268221
M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1.481481481,1,1,1.659686104
M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,11.87037037,5,4,3.443672183
F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,16.42592593,-0.5,11,3.4248185
F,Scotland,HE Qualification,70-80%,0-35,1,60,N,Pass,4.87037037,0,,4.254824702
F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,20.07407407,1,7,4.959750558
M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1.12962963,-3,,3.16227766
F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,2.907407407,-2,3,2.260642348
F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,15.64814815,0,1,5.858783984
M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,6.648148148,0,4,4.356153845
M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,35.33333333,0,11,4.211429316
M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,7.12962963,-6.5,10,2.453237503
M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,19.83333333,-1,17,3.354631177
F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,13.27777778,0,12,3.349349439
