gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,click_mean,submit_early,preview,click_std
M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,2.564102564,1.333333333,7,2.623605784
F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,4.735042735,0,3,2.749568835
M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,3,0.666666667,2,4.640704789
F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,9.965811966,-0.333333333,4,4.482686374
F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,10.11965812,0.666666667,6,2.972530801
M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,12.17948718,7,1,7.637738145
F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,6.914529915,-8.666666667,2,2.676553989
F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,5.273504274,0.333333333,2,3.581812209
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,3.47008547,-4.333333333,4,2.66059703
F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,11.96581197,-7.666666667,3,4.130361747
M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,4.572649573,0.333333333,1,4.552653238
F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,15.55555556,-3.666666667,9,3.881552648
M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,7.854700855,-4.333333333,3,2.542806948
F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,8.64957265,0.666666667,5,5.476202689
M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,8.854700855,0,8,3.132227672
F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,15.82051282,1,,6.525137352
F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,6.914529915,-2.666666667,3,4.957303254
F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,0,,2,2.569272253
F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,5.658119658,4,6,3.298364307
F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,16.71794872,2.333333333,8,2.843381558
F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,7.034188034,1.666666667,3,4.348271141
F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,6.299145299,5.333333333,7,4.178602041
M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,5.478632479,1.666666667,4,3.149856512
F,West Midlands Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,11.99145299,1,6,3.885390025
F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,0,,3,4.288793562
F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,7.991452991,-2.333333333,2,3.006572791
M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1.290598291,-4,4,2.064871775
M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,0.752136752,-2,6,2.247861696
F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,5.427350427,-3.333333333,5,3.209895443
F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,2.829059829,-7.333333333,,2.40999269
F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,3.786324786,-2,1,4.450248419
M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,7.854700855,-1.666666667,4,4.980815212
F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,2.008547009,-4.333333333,1,3.544015854
F,North Region,HE Qualification,,0-35,0,60,N,Fail,5.487179487,0,7,3.109169286
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,0,,4,2.291353753
F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,32.53846154,-5,10,3.327030604
F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,7.538461538,-1.333333333,3,3.630192073
F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,10.8034188,0.666666667,4,4.448832401
F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,3.769230769,0.333333333,5,2.439598889
M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,5.658119658,-1.666666667,1,6.49901975
F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,2.820512821,-1,1,4.668971534
M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,0,,5,7.662999584
M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Pass,16.69230769,-10.66666667,10,3.333844449
F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,10.07692308,0,5,3.772458199
M,London Region,A Level or Equivalent,10-20%,35-55,0,120,Y,Withdrawn,0,,,4.580901199
F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,10.24786325,1.333333333,3,5.025762306
F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,2.179487179,-4,1,2.012732318
M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,0.846153846,-3.333333333,3,3.063810058
M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,9.709401709,-2,5,6.03917172
M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,12.79487179,0,10,3.087695481
M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,12.39316239,-2.333333333,9,5.63018798
M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,0,,1,4.17276509
F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,3.042735043,,1,3.565544568
F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,0,,8,2.882389511
M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1.179487179,-1.333333333,2,2.139541911
M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,10.37606838,1.333333333,6,3.511104547
M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,10.12820513,-0.333333333,6,4.505494537
F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,8.094017094,4.666666667,1,3.553131919
F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,6.52991453,-1,5,3.337193479
M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,8.777777778,0.333333333,7,3.257705933
M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,7.735042735,1,4,3.100777216
F,London Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,3.675213675,-2.666666667,3,4.147826235
M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,2.427350427,-8.666666667,5,1.343340946
F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,6.076923077,3.333333333,3,3.818797576
F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,2.914529915,15.66666667,3,2.772774525
M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,3.47008547,-1,7,2.480517079
F,North Region,HE Qualification,,35-55,0,60,N,Pass,13.09401709,-2.333333333,5,4.865714619
F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,3.675213675,-2.666666667,7,1.867261157
F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,0,,1,6.495076104
F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,20.14529915,1.333333333,6,4.86654479
M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,29.04273504,1,9,3.989968725
M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,2.658119658,1.333333333,5,2.693937083
M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1.136752137,-2.666666667,1,6.939146075
F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,5.547008547,0.666666667,2,4.346627887
F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,4.239316239,1.333333333,6,3.386708862
M,Ireland,HE Qualification,,35-55,0,60,N,Pass,4.777777778,1.666666667,2,3.843708825
M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,9.444444444,-3.333333333,5,4.72033685
M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,0,,2,2.696722274
F,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,Y,Pass,5.64957265,1.333333333,6,2.084887178
F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,14.23931624,1.333333333,4,3.817006506
F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,7.11965812,-9.333333333,5,5.839367753
F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,6.427350427,1.666666667,8,3.508142817
F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,4.273504274,-2.666666667,7,3.707398251
M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,2.897435897,-0.333333333,1,3.844197916
F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1.239316239,0.333333333,4,2.0469419
F,London Region,Lower Than A Level,10-20%,35-55,0,60,N,Pass,5.290598291,1.333333333,5,5.091668138
F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,3.700854701,-4.333333333,4,3.206875268
M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,2.829059829,-2.333333333,1,2.148340413
F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,8.034188034,-2.333333333,7,2.442997889
M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,8.606837607,3.333333333,5,3.348011398
M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,19.93162393,0.666666667,10,3.6404939
F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,7.47008547,-5,7,2.902668185
F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,5.418803419,0.666666667,1,3.307457424
M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,19.68376068,7,6,4.145813682
M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,3.393162393,-0.333333333,1,2.823043389
M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,3.179487179,-3.333333333,1,2.415287504
M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,2.111111111,0.666666667,3,2.086549258
M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,1.35042735,1.666666667,2,1.984820098
M,London Region,HE Qualification,20-30%,55<=,0,60,N,Pass,12.48717949,0.666666667,5,4.597969885
F,North Region,HE Qualification,10-20%,0-35,0,150,N,Fail,2.307692308,-13,2,2.237669753
F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,7.282051282,-0.666666667,6,3.228539768
F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,8.675213675,0,8,2.933220779
M,East Anglian Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,0.495726496,0,1,1.387114991
M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,16.79487179,0,9,2.044452128
F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,8.418803419,0,9,3.020905327
M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass,1.88034188,,4,1.837733498
M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,17.15384615,1.333333333,1,3.531133217
M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,4.581196581,-3.333333333,2,2.743920501
M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,9.598290598,2,9,5.231953858
F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,1.658119658,-6,3,2.035635272
F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,10.1025641,1,9,3.685794839
M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,6.384615385,-1.666666667,17,1.921486323
F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1.675213675,-2.666666667,6,4.028839205
M,North Region,HE Qualification,30-40%,35-55,0,60,N,Pass,1.974358974,0,4,2.449032003
F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,25.83760684,0,20,3.234319828
F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,5.717948718,0.333333333,13,2.518356895
M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,11.55555556,-3.333333333,24,4.246061365
F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,6.239316239,-4.333333333,12,3.819362869
F,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,3.974358974,-2.333333333,2,3.25448286
M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,4.606837607,-6,3,2.612806299
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,0,,,0
F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,22.24786325,0,8,2.929751124
M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,5.341880342,-0.666666667,4,7.09796495
M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,7.683760684,-4.333333333,5,6.590599817
F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,2.444444444,,1,2.277248893
M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,3.581196581,0.333333333,4,2.538113804
M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,10.71794872,0,3,3.162806015
M,South East Region,Lower Than A Level,10-20%,35-55,0,60,N,Withdrawn,5.222222222,-21,2,5.198588673
M,South Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass,4.735042735,6,5,3.082380649
M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0,,4,2.61916191
F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,7.555555556,0,12,2.613768101
F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,17.88888889,-2,11,3.229839781
M,London Region,HE Qualification,80-90%,55<=,0,60,N,Pass,6.230769231,0.333333333,8,3.783007237
F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,14.24786325,0.333333333,6,3.551707379
F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,7.606837607,-1.666666667,9,4.526458444
F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,14.32478632,-1,5,4.241109203
F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,10.30769231,0.333333333,,8.666687988
F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,6.418803419,-1,7,2.048251443
M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,11.91452991,1,4,3.895231477
M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn,6.316239316,64.33333333,1,3.78332676
F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,9.239316239,1.333333333,10,3.707099862
F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,4.991452991,-2.333333333,8,3.287369208
M,South East Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,0.991452991,1,4,2.318524914
M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0.478632479,0.333333333,1,1.647673159
F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,16.81196581,1,6,4.360644862
M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,2.341880342,-9,6,2.192188702
F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,Pass,1.401709402,-3.333333333,2,4.90842058
M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,8.752136752,4,14,3.633440453
M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,2.786324786,0.333333333,3,3.095075937
M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,Pass,2.11965812,-2,1,2.698114903
M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,0,,6,2.559192438
M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,Y,Pass,2.051282051,1,4,1.469228798
M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass,4.085470085,-11.66666667,3,20.27416862
F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Y,Pass,5.735042735,-4.666666667,7,1.993393546
F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,10.14529915,3.333333333,11,3.719239424
M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1.042735043,0.333333333,1,1.947219172
F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0.965811966,-12.33333333,6,2.584818475
F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0,,6,2.432777735
F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass,6.512820513,-0.666666667,5,3.306015011
F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,30.73504274,0.666666667,12,5.173609426
M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,2.820512821,21,7,2.691617493
F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,7.188034188,2,1,3.557527941
F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,,9,4.449510459
M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Pass,11.1965812,0,11,3.550683912
M,North Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,3.418803419,1.333333333,3,6.148077017
F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass,13.62393162,-1.666666667,17,4.147051341
F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,7.709401709,1.666666667,5,6.766136893
M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,15.13675214,0.333333333,13,2.561036284
F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,N,Withdrawn,0,,22,3.240330576
M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass,3.581196581,-19.66666667,10,3.317581636
M,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,60,N,Fail,1.136752137,-4,5,2.172194226
M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,16.13675214,-1.333333333,5,2.946731677
M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,7.923076923,0.666666667,5,3.187611469
M,East Midlands Region,HE Qualification,10-20%,35-55,0,60,N,Pass,9.829059829,-8.333333333,,4.784125283
M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,4.076923077,-1.333333333,2,3.490725678
M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,3.863247863,7.333333333,11,4.086825092
M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,16.68376068,0,17,3.997011424
M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,Pass,11.20512821,-4.666666667,3,8.057096316
M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,3.752136752,1,1,4.05141832
F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,12.75213675,1.333333333,11,4.178655589
M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,N,Pass,4.213675214,-1.666666667,11,2.301601454
M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0.811965812,-5.666666667,4,1.071730438
M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,9.324786325,1.333333333,10,2.319516079
F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,2.358974359,-0.333333333,2,2.648578844
F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,3.658119658,1.333333333,10,2.505132697
F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,11.88034188,0.333333333,14,5.457136291
F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,3.811965812,-2.666666667,2,2.557087388
M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,8.11965812,-1.666666667,11,3.049478312
M,South West Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,21.93162393,3.666666667,17,5.071673923
M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,6.256410256,-3.333333333,5,3.228251608
M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,13.87179487,0.333333333,6,4.898324985
M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,7.435897436,1,7,2.717929678
M,North Region,Lower Than A Level,,35-55,0,60,N,Pass,5.264957265,-6,9,3.774508043
F,South Region,A Level or Equivalent,30-40%,0-35,0,240,N,Pass,1.427350427,-6.333333333,8,1.145347468
M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,8.153846154,1.333333333,13,2.985804021
M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,1.675213675,-7.333333333,2,4.134232024
F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,13.91452991,0.666666667,17,3.20400449
F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,2.418803419,-2,7,2.296134483
F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,2.811965812,0.333333333,3,2.301454957
F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,0.017094017,64.33333333,1,0
F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,4.829059829,-3,5,2.593010358
F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,10.41025641,0.666666667,17,3.286759477
M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,6.957264957,0,3,4.465626914
F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass,7.521367521,2,9,3.007809335
M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,10.72649573,-2.333333333,5,4.734964673
M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,14.04273504,19.66666667,17,3.972221282
M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,5.427350427,2.333333333,13,2.934795486
