,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,click_mean,preview,submit_early,click_std
200,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-120.0,7.786324786324786,7.0,3.6666666666666665,4.635986067064416
201,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-29.0,6.05128205128205,,1.0,6.084617461155731
202,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-16.0,4.846153846153847,3.0,0.0,3.0566199042283695
203,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-156.0,6.410256410256411,4.0,0.0,3.9077375927273508
204,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-32.0,2.8461538461538463,2.0,2.333333333333333,2.45698890279779
205,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-127.0,11.589743589743591,10.0,0.6666666666666666,4.098428586624659
206,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-51.0,5.2393162393162385,4.0,0.0,5.655469686082788
207,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,-43.0,0.6324786324786325,1.0,1.6666666666666667,3.6563214941641644
208,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,-30.0,,,,6.205675356046646
209,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,-158.0,2.47008547008547,1.0,-9.666666666666666,5.687195065838939
210,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,-22.0,7.205128205128204,3.0,0.0,10.619945547675824
211,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-38.0,0.9743589743589745,,,2.816006779092369
212,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-17.0,27.86324786324786,6.0,1.3333333333333333,4.370259741576364
213,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,-46.0,2.8717948717948723,4.0,0.0,2.260650627586232
214,M,North Region,HE Qualification,,55<=,0,60,N,Withdrawn,-38.0,4.3418803418803416,2.0,-1.6666666666666667,3.5056241673229183
215,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,-43.0,,2.0,,2.9406558105767187
216,M,South Region,HE Qualification,90-100%,55<=,0,120,N,Pass,-29.0,12.572649572649572,4.0,-0.3333333333333333,5.0346086162057855
217,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,Distinction,-57.0,16.726495726495727,9.0,1.0,3.9665521605614047
218,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,Withdrawn,-73.0,,10.0,,
219,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,-138.0,17.811965811965813,9.0,3.6666666666666665,3.2923705726174344
220,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,-67.0,32.863247863247864,8.0,1.6666666666666667,4.33246903842519
221,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-91.0,11.247863247863247,7.0,1.3333333333333333,5.0187628718136015
222,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-59.0,6.418803418803419,5.0,1.0,1.6330704182580251
223,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-67.0,5.17948717948718,2.0,0.6666666666666666,3.341667646010125
224,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-170.0,3.5042735042735043,1.0,-3.6666666666666665,3.3417020289776236
225,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,-42.0,13.008547008547009,6.0,0.6666666666666666,2.826514772812972
226,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-62.0,11.136752136752136,7.0,0.6666666666666666,3.6053306085490857
227,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-108.0,27.820512820512818,10.0,0.3333333333333333,6.638084031962722
228,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-87.0,7.487179487179486,6.0,0.3333333333333333,2.9773679833068605
229,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,-144.0,8.196581196581198,7.0,-1.0,4.708128230226727
230,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-63.0,,1.0,,4.185693608452937
231,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-35.0,,7.0,,3.2369019593355235
232,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-195.0,4.256410256410256,5.0,-7.0,3.4530424856033033
233,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,-169.0,,2.0,,6.777739517858581
234,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,-38.0,12.914529914529915,5.0,0.3333333333333333,4.231844232442209
235,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,20.0,,,-5.666666666666668,
236,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-30.0,14.735042735042734,9.0,-1.3333333333333333,6.152252136704139
237,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-102.0,18.931623931623925,4.0,0.0,4.204649558014916
238,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-95.0,4.6923076923076925,,0.6666666666666666,5.824875234945034
239,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,-95.0,6.017094017094017,8.0,,6.695264811273215
240,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-195.0,24.683760683760685,10.0,1.6666666666666667,3.2370799779403114
241,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-191.0,21.649572649572647,9.0,1.6666666666666667,2.656269722555187
242,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-124.0,,8.0,,
243,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-106.0,9.435897435897436,6.0,0.0,4.548393795785763
244,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-30.0,9.034188034188034,2.0,4.333333333333333,5.341068082373274
245,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,Withdrawn,-198.0,,8.0,,3.391076015765163
246,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,-43.0,28.81196581196581,6.0,-1.6666666666666667,6.65983554410153
247,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,-106.0,6.735042735042735,2.0,-2.333333333333333,4.928228139148759
248,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-32.0,2.2820512820512815,4.0,1.0,3.3118645908602695
249,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-164.0,21.811965811965813,7.0,1.0,3.604708135861865
250,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,-53.0,18.136752136752136,8.0,0.0,4.058940830655738
251,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-42.0,7.581196581196581,3.0,-3.333333333333333,2.9951720545084606
252,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,-81.0,4.470085470085469,1.0,-1.3333333333333333,3.0454113138943595
253,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-57.0,9.675213675213676,8.0,4.666666666666667,3.771093952352338
254,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-102.0,8.085470085470085,6.0,7.333333333333332,3.172446545417558
255,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,-29.0,2.0427350427350426,4.0,-2.6666666666666665,2.380118124902985
256,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-108.0,54.04273504273504,8.0,-5.666666666666668,6.953362606316902
257,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,-195.0,2.5641025641025643,7.0,1.3333333333333333,2.6236057844111866
258,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,-32.0,4.735042735042735,3.0,0.0,2.7495688352982315
259,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-102.0,3.0,2.0,0.6666666666666666,4.640704789044038
260,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-137.0,9.965811965811966,4.0,-0.3333333333333333,4.482686374287559
261,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-74.0,10.11965811965812,6.0,0.6666666666666666,2.9725308009385802
262,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,-16.0,,1.0,7.0,
263,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-65.0,6.914529914529915,2.0,-8.666666666666666,2.6765539891479135
264,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-123.0,5.273504273504273,2.0,0.3333333333333333,3.581812208708066
265,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-45.0,3.47008547008547,4.0,-4.333333333333333,2.6605970303276885
266,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-148.0,11.965811965811966,3.0,-7.666666666666668,4.130361746646632
267,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-65.0,4.572649572649572,1.0,0.3333333333333333,4.5526532381029385
268,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-35.0,15.555555555555555,9.0,-3.6666666666666665,3.8815526477193987
269,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,-59.0,7.854700854700853,3.0,-4.333333333333333,2.5428069475739257
270,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-46.0,8.649572649572649,5.0,0.6666666666666666,5.476202688946112
271,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,-59.0,8.854700854700855,8.0,0.0,3.132227672374714
272,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-49.0,15.82051282051282,,1.0,6.525137351881018
273,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,-32.0,6.914529914529915,3.0,-2.6666666666666665,4.9573032535412045
274,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-43.0,,2.0,,
275,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-50.0,5.658119658119658,6.0,4.0,3.2983643073736935
276,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-113.0,16.71794871794872,8.0,2.333333333333333,2.843381558006466
277,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-108.0,7.034188034188035,3.0,1.6666666666666667,4.34827114092931
278,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-35.0,6.299145299145299,7.0,5.333333333333333,4.17860204103592
279,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-66.0,5.478632478632479,4.0,1.6666666666666667,3.1498565116594737
280,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-116.0,11.991452991452991,6.0,1.0,3.8853900246383355
281,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-28.0,,3.0,,4.28879356161005
282,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-74.0,7.991452991452991,2.0,-2.333333333333333,3.006572791371769
283,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-129.0,1.290598290598291,4.0,-4.0,2.0648717751729704
284,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,-85.0,0.7521367521367521,6.0,-2.0,2.2478616962602005
285,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,-45.0,5.4273504273504285,5.0,-3.333333333333333,3.2098954429301654
286,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,-56.0,2.829059829059829,,-7.333333333333332,2.4099926897749535
287,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-57.0,3.7863247863247858,1.0,-2.0,4.450248419129166
288,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-38.0,7.854700854700853,4.0,-1.6666666666666667,4.980815211635279
289,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-24.0,2.0085470085470085,1.0,-4.333333333333333,3.5440158538193187
290,F,North Region,HE Qualification,,0-35,0,60,N,Fail,-102.0,5.487179487179486,7.0,0.0,3.1091692864082443
291,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,-53.0,,4.0,,2.2913537534736617
292,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,-80.0,32.53846153846154,10.0,-5.0,3.327030604141716
293,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-22.0,7.538461538461537,3.0,-1.3333333333333333,3.630192073208556
294,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-94.0,10.803418803418806,4.0,0.6666666666666666,4.448832401158969
295,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-185.0,3.7692307692307687,5.0,0.3333333333333333,2.4395988888284985
296,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-101.0,5.658119658119658,1.0,-1.6666666666666667,6.499019750480785
297,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-17.0,,1.0,-1.0,
298,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,-35.0,,5.0,,7.662999584448641
299,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,-38.0,16.692307692307693,10.0,-10.666666666666666,3.333844449163707
300,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-73.0,10.076923076923077,5.0,0.0,3.7724581989636463
301,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,Withdrawn,-52.0,,,,4.5809011986732715
302,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-53.0,10.247863247863249,3.0,1.3333333333333333,5.02576230563485
303,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-32.0,2.1794871794871797,1.0,-4.0,2.0127323182836587
304,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,-71.0,0.8461538461538461,3.0,-3.333333333333333,3.0638100583708154
305,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,-50.0,9.709401709401707,5.0,-2.0,6.039171720496565
306,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-81.0,12.794871794871796,10.0,0.0,3.087695481497258
307,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,-52.0,12.393162393162394,9.0,-2.333333333333333,5.6301879800244174
308,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,-11.0,,1.0,,4.172765090283064
309,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-22.0,3.0427350427350426,1.0,,3.565544567858805
310,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,-106.0,,8.0,,2.8823895113908504
311,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-46.0,1.1794871794871795,2.0,-1.3333333333333333,2.13954191057698
312,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-195.0,10.376068376068378,6.0,1.3333333333333333,3.511104547071657
313,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-59.0,10.128205128205126,6.0,-0.3333333333333333,4.505494536881053
314,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-144.0,8.094017094017094,1.0,4.666666666666667,3.5531319192660833
315,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,-43.0,6.529914529914531,5.0,-1.0,3.3371934791283557
316,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-65.0,8.777777777777779,7.0,0.3333333333333333,3.257705932751597
317,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-105.0,7.735042735042735,4.0,1.0,3.1007772159910667
318,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-158.0,3.675213675213675,3.0,-2.6666666666666665,4.147826235217396
319,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,-46.0,2.4273504273504267,5.0,-8.666666666666666,1.343340946385807
320,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-67.0,6.0769230769230775,3.0,3.333333333333333,3.818797575811791
321,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-65.0,2.9145299145299144,3.0,15.666666666666664,2.772774525321624
322,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,-87.0,3.47008547008547,7.0,-1.0,2.480517079304075
323,F,North Region,HE Qualification,,35-55,0,60,N,Pass,-153.0,13.094017094017095,5.0,-2.333333333333333,4.865714618989984
324,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-94.0,3.675213675213675,7.0,-2.6666666666666665,1.8672611570235014
325,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-38.0,,1.0,,6.495076104261044
326,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-67.0,20.145299145299145,6.0,1.3333333333333333,4.866544790074137
327,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,-80.0,29.042735042735046,9.0,1.0,3.989968724748313
328,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-31.0,2.6581196581196584,5.0,1.3333333333333333,2.6939370827520115
329,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-30.0,,1.0,-2.6666666666666665,
330,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-91.0,5.547008547008547,2.0,0.6666666666666666,4.346627886747376
331,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-35.0,4.2393162393162385,6.0,1.3333333333333333,3.3867088617694936
332,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,-16.0,4.777777777777779,2.0,1.6666666666666667,3.8437088245480164
333,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-63.0,9.444444444444443,5.0,-3.333333333333333,4.720336850435569
334,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-137.0,,2.0,,
335,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-62.0,5.64957264957265,6.0,1.3333333333333333,2.0848871776658484
336,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-94.0,14.23931623931624,4.0,1.3333333333333333,3.817006505619219
337,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-74.0,7.11965811965812,5.0,-9.333333333333334,5.839367752816496
338,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-128.0,6.4273504273504285,8.0,1.6666666666666667,3.5081428170923075
339,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-106.0,4.2735042735042725,7.0,-2.6666666666666665,3.707398251061575
340,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-165.0,2.8974358974358974,1.0,-0.3333333333333333,3.84419791565155
341,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-102.0,1.2393162393162394,4.0,0.3333333333333333,2.0469418995103745
342,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-63.0,5.2905982905982905,5.0,1.3333333333333333,5.091668137867551
343,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-46.0,3.7008547008547015,4.0,-4.333333333333333,3.206875268307035
344,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-127.0,2.829059829059829,1.0,-2.333333333333333,2.148340412647075
345,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-38.0,8.034188034188034,7.0,-2.333333333333333,2.442997889001343
346,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,-48.0,8.606837606837606,5.0,3.333333333333333,3.3480113981852924
347,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-71.0,19.931623931623925,10.0,0.6666666666666666,3.640493900362926
348,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-52.0,7.470085470085469,7.0,-5.0,2.9026681850893463
349,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,-100.0,5.418803418803419,1.0,0.6666666666666666,3.307457424408456
350,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,-144.0,19.683760683760685,6.0,7.0,4.145813681859732
351,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-29.0,3.393162393162393,1.0,-0.3333333333333333,2.8230433893093325
352,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-31.0,3.1794871794871797,1.0,-3.333333333333333,2.4152875040911606
353,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-43.0,2.1111111111111107,3.0,0.6666666666666666,2.0865492581655816
354,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-58.0,1.3504273504273503,2.0,1.6666666666666667,1.9848200977108916
355,M,London Region,HE Qualification,20-30%,55<=,0,60,N,Pass,-38.0,12.487179487179489,5.0,0.6666666666666666,4.597969885040665
356,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,-31.0,2.3076923076923075,2.0,-13.0,2.2376697528081246
357,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-25.0,7.282051282051282,6.0,-0.6666666666666666,3.2285397683927166
358,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-101.0,8.675213675213675,8.0,0.0,2.9332207787473386
359,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-31.0,0.4957264957264957,1.0,0.0,1.387114990825277
360,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-71.0,16.794871794871796,9.0,0.0,2.0444521284483836
361,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-109.0,8.418803418803419,9.0,0.0,3.0209053274070214
